word	tag	count	occurrence
maryland	NNP	1	1
student-friendly	JJ	1	1
socializes	VBZ	1	1
yesterdays	VBZ	1	1
mixed-berry	JJ	1	1
invasive	JJ	1	1
'order	JJ	1	1
weirder	NN	1	1
groupon/living	JJ	1	1
'shell	NNP	1	1
syrupy	JJ	1	1
hashrbowns	NNS	1	1
confront	VBP	1	1
groddy	NNP	1	1
prawn	VBN	1	1
tid	VBD	1	1
counter*	-NONE-	1	1
rib-sticking	JJ	1	1
warns	VBZ	1	1
mojitos..	NNP	1	1
ortega	NN	1	1
'smokin	JJ	1	1
olde	NNP	1	1
lair	NN	1	1
fetuccini	NN	1	1
complimentary	VBP	1	1
chinsy	NN	1	1
15-minute	JJ	1	1
czarzasty	NNP	1	1
somebodys	VBZ	1	1
===	NN	1	1
gallopin	NNP	1	1
reorder	NN	1	1
grotta	NNP	1	1
beanbag	NN	1	1
pen-salesman-esque	JJ	1	1
.sounds	NNS	1	1
room/bar	NN	1	1
good-though	JJ	1	1
necco	NNP	1	1
'tee	NN	1	1
square-shaped	JJ	1	1
v=iz1q-clfddw	JJ	1	1
preemies	NNS	1	1
spinal	JJ	1	1
sheesh	NN	1	1
deviated	JJ	1	1
overpricing	VBG	1	1
infiltrated	VBN	1	1
..bakery	JJ	1	1
texters	NNS	1	1
sauce..	NNP	1	1
ore	VB	1	1
gfbipu	NNP	1	1
eventual	JJ	1	1
combined	JJ	1	1
1.5-2	CD	1	1
informant	NN	1	1
damask	NN	1	1
ned	NNP	1	1
sausage-on-a-bun	JJ	1	1
heard	IN	1	1
portion/price	NN	1	1
defnitely	RB	1	1
undone	NN	1	1
overlap-cudos	NNS	1	1
toll	VBP	1	1
dickish	JJ	1	1
skeksis	NNP	1	1
'for	JJ	1	1
badgered	VBN	1	1
prodesign	NNP	1	1
m14	NNP	1	1
serenity	NNP	1	1
unfulfilled	JJ	1	1
pampered	NNP	1	1
illustrate	VB	1	1
specious	JJ	1	1
lower-quality	NN	1	1
professes	VBZ	1	1
home-town	JJ	1	1
tepan	NNP	1	1
smattering	VBG	1	1
bagel	VBP	1	1
omnivores	NNP	1	1
monstrously	RB	1	1
1.59	CD	1	1
a-flowin	JJ	1	1
zaru	NN	1	1
cigarette	JJ	1	1
pinkeye	NN	1	1
non-fiction	NN	1	1
'healthy	JJ	1	1
/blues	NNS	1	1
re-request	JJ	1	1
padana	NNP	1	1
paper/plastic	JJ	1	1
diegan	NNP	1	1
product-free	JJ	1	1
daughter	JJR	1	1
abq	NNP	1	1
garth	NNP	1	1
three-star	JJ	1	1
to-die-fors	NNS	1	1
weeded	VBD	1	1
mcgriddle	NN	1	1
gard	NNP	1	1
hearvest	NNP	1	1
kudzu	NNP	1	1
indoors	NNP	1	1
buidling	NNP	1	1
breakfeast	NN	1	1
sucked-no	-NONE-	1	1
scene	VBN	1	1
wench	NN	1	1
serv	NN	1	1
cany	NNP	1	1
paddle	VBP	1	1
tais	NNP	1	1
pants	VBZ	1	1
hostility	NN	1	1
armbands	NNS	1	1
fries..mmm	NN	1	1
good/ok	JJ	1	1
roided	VBD	1	1
cost/value	JJ	1	1
tourneys	NNS	1	1
wind	JJ	1	1
awesomeness	RBR	1	1
voula	NNP	1	1
philli	NNP	1	1
.who	-NONE-	1	1
indeed	VB	1	1
ygxu	NNP	1	1
teapot	NN	1	1
isles	NNP	1	1
belveder	NNP	1	1
ss	NNP	1	1
taxable	JJ	1	1
kashmans-	NN	1	1
desertsmokebbq	NN	1	1
frauds	NNS	1	1
2miles	NNS	1	1
3:10	CD	1	1
tchotchkes	NNS	1	1
firm-crust	JJ	1	1
papadum	NN	1	1
handicapped	JJ	1	1
adoba	NNP	1	1
tastic	JJ	1	1
subsequent	NNP	1	1
grads	NNS	1	1
microbrew	NN	1	1
yelp-she	PRP	1	1
missed	JJ	1	1
eggo-type	NN	1	1
25/month	CD	1	1
poopy-pick	JJ	1	1
marketable	JJ	1	1
searsucker	NN	1	1
angeline	NNP	1	1
qua	NN	1	1
small-ish	JJ	1	1
traction	NN	1	1
spaghetti-like	JJ	1	1
barbershop..quick	JJ	1	1
convos	NNS	1	1
not-very-clean-and-sort-of-smelly	JJ	1	1
tedibertos	NNS	1	1
startling	JJ	1	1
corking	NN	1	1
lastof	IN	1	1
expose	VB	1	1
enchis	VBZ	1	1
goodfellows	NNS	1	1
salami	VBN	1	1
.stop	JJ	1	1
stalin	NNP	1	1
ass	VBZ	1	1
scows	VBZ	1	1
juuuuusssst	JJ	1	1
ergo	IN	1	1
fatty/non	NNP	1	1
donavan	NNP	1	1
crabettes	NNS	1	1
snackies	NNS	1	1
awesome..just	JJ	1	1
financing	NN	1	1
whisper	VBP	1	1
expert/fanantic	JJ	1	1
bart	NNP	1	1
case-is	NN	1	1
cynicism	NN	1	1
smothering	VBG	1	1
crepes-	NNP	1	1
h/w/o	NNP	1	1
particularlly	RB	1	1
homeade	VBN	1	1
gleaned	VBD	1	1
celebrating	NN	1	1
20cents	NNS	1	1
refreshing	NNP	1	1
salty-	JJ	1	1
dunnnnoooooo	VBP	1	1
beer-	NN	1	1
egotistical	JJ	1	1
gussied	VBN	1	1
folded	JJ	1	1
longhorn	NN	1	1
finding	NNP	1	1
skeeviest	JJS	1	1
pakistai/afghan	JJ	1	1
salumi	VBP	1	1
aisle	VB	1	1
longwall	JJ	1	1
unique..	NNP	1	1
'	CD	1	1
peyton	NNP	1	1
baaaaaaaaaaaazing	NN	1	1
impala	NNP	1	1
nanobrewery	NNP	1	1
medicore	NN	1	1
unusable	JJ	1	1
seeded	VBN	1	1
discrepancy	NN	1	1
bottleneck	VBP	1	1
galloblanco	NN	1	1
anvils	NNS	1	1
insulata	NN	1	1
1/22/2014	CD	1	1
golfing	VBG	1	1
gossiping	NN	1	1
matting	VBG	1	1
juvenile	NNP	1	1
balloonist	NN	1	1
long-run	JJ	1	1
pre-bachelorette	JJ	1	1
polaroid	NNP	1	1
preening	VBG	1	1
hwy	NN	1	1
debatchery	NN	1	1
played-	NN	1	1
gallaghers	NNP	1	1
gallaghers	NNS	1	1
maitre	NNP	1	1
canadian-billy	RB	1	1
mimosa	RB	1	1
9am-	CD	1	1
home-like	JJ	1	1
feud	NNP	1	1
frays	VBZ	1	1
nano	NN	1	1
forgive	NNP	1	1
tree-lined	JJ	1	1
gossip	VB	1	1
gook	NNP	1	1
souviner	NN	1	1
feta	IN	1	1
wheaton	NNP	1	1
auga	NN	1	1
impainted	VBD	1	1
i`m	NN	1	1
tongue	NNP	1	1
store..	NNP	1	1
4g	CD	1	1
opera-singing	JJ	1	1
queenie	NN	1	1
rawk	VBP	1	1
vodka	RB	1	1
road-tripped	JJ	1	1
11.7	CD	1	1
inattentive	NN	1	1
fararri	NNP	1	1
.huh	JJ	1	1
xyience	NNP	1	1
#NAME?	JJ	1	1
pastys	NNP	1	1
trade	VBP	1	1
comforted	VBN	1	1
coffeeholic	JJ	1	1
glen	NNP	1	1
afloat	VB	1	1
espanola	NN	1	1
sh*tty	JJ	1	1
swander	NNP	1	1
outward	RB	1	1
scarecly	RB	1	1
studiuosly	RB	1	1
talisha	NNP	1	1
vaccine	NN	1	1
lessening	VBG	1	1
wrecking	VBG	1	1
1-1.5	CD	1	1
hv	NNP	1	1
neo	NN	1	1
outdated	NNP	1	1
industrial-strength	NN	1	1
develop	NN	1	1
yard/patio	NN	1	1
beer/soda/water	JJ	1	1
almost-acceptable	JJ	1	1
enchilada-style	NN	1	1
29-Dec	CD	1	1
speakers	NNP	1	1
y.o	NNP	1	1
hopur	NN	1	1
wannabe	VBP	1	1
tripel	NNP	1	1
muffin-	NN	1	1
grossed	JJ	1	1
to-the-point	JJ	1	1
blonde	NNP	1	1
hair/scalp	JJ	1	1
now-	NN	1	1
hennenhoefer	NNP	1	1
sign-up	VBP	1	1
better..and	JJ	1	1
snobs	NNP	1	1
karoake	NNP	1	1
dandruff	NN	1	1
suv	NN	1	1
receptacle	NN	1	1
out/dine	NN	1	1
eggless	NN	1	1
a.ka	JJ	1	1
natives	VBZ	1	1
mysteries	NNS	1	1
provokes	NNS	1	1
priorty	NN	1	1
raisens	VBZ	1	1
causa-not	JJ	1	1
reel	VB	1	1
tomales	NNP	1	1
closely	NNP	1	1
mus-sa-mun	JJ	1	1
grief	NNP	1	1
congenial	JJ	1	1
us-	JJ	1	1
shadeless	NN	1	1
underkill	NN	1	1
stars	NNPS	1	1
boyd	NNP	1	1
fishi-ness	JJ	1	1
15minutes	CD	1	1
self-pronounced	JJ	1	1
offerings..my	NN	1	1
cam	VBP	1	1
tss	NN	1	1
dancewear	NNP	1	1
ranting	NN	1	1
coconut-based	JJ	1	1
79.63	CD	1	1
wettest	JJS	1	1
masada	NNP	1	1
'60s	JJ	1	1
pratts	NNP	1	1
hampered	VBN	1	1
run-on	JJ	1	1
bridget	NN	1	1
forbidding	VBG	1	1
thailand	NN	1	1
salmons	NNS	1	1
deliscious.the	NNP	1	1
cramer	NNP	1	1
belly-up	JJ	1	1
.damn	JJ	1	1
alltogether	NN	1	1
sakajawea	NNP	1	1
smack	VBD	1	1
heelyed	VBD	1	1
bellowed	VBD	1	1
toast-and	NNP	1	1
atmospheric	JJ	1	1
dumm	NNP	1	1
pvm	NNP	1	1
smack	VBP	1	1
gluten	VBD	1	1
accent	NNP	1	1
ho-hum-dom	JJ	1	1
ill-informed	JJ	1	1
split-	NNP	1	1
alternated	VBD	1	1
korg	NNP	1	1
.last	JJ	1	1
mentor	NN	1	1
knight	VBD	1	1
trademark	VB	1	1
woodworking	JJ	1	1
3dse_43uc-brvwg_nanttp3w	CD	1	1
hubbs	NNS	1	1
saute	NN	1	1
petttt	NNP	1	1
mouthwatering	NN	1	1
3/8/2013	CD	1	1
prenatal	JJ	1	1
a-stewing	JJ	1	1
curtious	JJ	1	1
aah	NN	1	1
disintegrated	VBN	1	1
dense	NNP	1	1
disintegrated	VBD	1	1
harley-	NNP	1	1
chili-cheese	JJ	1	1
mix-and-match	JJ	1	1
*calzone	NN	1	1
grandmother	RB	1	1
was-	NN	1	1
wwwwaaaaaayyy	NNP	1	1
froo	RB	1	1
goes-they	NN	1	1
sweeeeeeeeet	NNP	1	1
renata	NNP	1	1
facking	NNP	1	1
saladhere	RB	1	1
cowboy/western	JJ	1	1
www.azarchitecture.com	NN	1	1
ever-raising	JJ	1	1
ducks	NNP	1	1
must-visit	NN	1	1
krashawnda	NNP	1	1
gameday	NNP	1	1
refil	VB	1	1
complain	IN	1	1
motorcyle	NN	1	1
establish	JJ	1	1
slurp	VB	1	1
karaoke	VBP	1	1
stunned	VBD	1	1
imtimate	JJ	1	1
dinner/hh	JJ	1	1
dietary	NN	1	1
evetually	RB	1	1
slogan	NN	1	1
bartendes	NNS	1	1
refresh	VB	1	1
kip	NNP	1	1
14-	CD	1	1
hole-in-the	DT	1	1
feathery	NN	1	1
charter	NN	1	1
.gee..what	JJ	1	1
hobbyist	NN	1	1
unveiling	NN	1	1
sausages	VBZ	1	1
reglar	JJ	1	1
dryclean	JJ	1	1
assumably	RB	1	1
sloshing	VBG	1	1
rue	JJ	1	1
whopping	VBG	1	1
peperoncino	NN	1	1
response	VBD	1	1
phl	NNP	1	1
tziki	NN	1	1
google	VB	1	1
select=svrae4trwfasrdloha6riw	JJ	1	1
keke	NN	1	1
helpline	NN	1	1
donkeys	NNS	1	1
hgh	NNP	1	1
bites	NNP	1	1
discreet	VBN	1	1
cringe..	NNP	1	1
itwist	NN	1	1
soooooooooo	NNP	1	1
endulging	VBG	1	1
3-stars	CD	1	1
96th	CD	1	1
~fud/drinks~	-NONE-	1	1
order-yeller	JJ	1	1
bar/house	NN	1	1
breakdown	VB	1	1
sinclair	NNP	1	1
gooooooooooooooooooood	NN	1	1
bolero	NN	1	1
#NAME?	JJ	1	1
swaggering	NN	1	1
gluten	VBP	1	1
jk	NN	1	1
sloth	NN	1	1
neapolitan-style	JJ	1	1
junkiest	JJS	1	1
bangs	NNS	1	1
longish	NN	1	1
affection	NN	1	1
lane	VBN	1	1
well..it	JJ	1	1
steak..	NNP	1	1
hollerin	VB	1	1
thicknes	NNS	1	1
fries/tots	NNS	1	1
rancher	NN	1	1
flavor..	NNP	1	1
cracklings	NNS	1	1
art/craft	NN	1	1
fulfillment	NN	1	1
phili	NNP	1	1
lo-o-o-ng	JJ	1	1
stunned	JJ	1	1
excites	VBZ	1	1
joe-o	NN	1	1
half-birthday	JJ	1	1
thin-	NNP	1	1
..customers	NNS	1	1
werent	VBD	1	1
confused/frazzled	JJ	1	1
wilcox	NNP	1	1
biters	NNS	1	1
hottest	NN	1	1
belly-	NN	1	1
tremble	JJ	1	1
har	NNP	1	1
porkchops	NNP	1	1
sourcream	NN	1	1
much-	JJ	1	1
arnold	NN	1	1
ostrovsky	NNP	1	1
phu	NNP	1	1
make-you-feel-sick-afterwards	NNS	1	1
unpleasent	NN	1	1
esl	NNP	1	1
sings	NNS	1	1
danish	NNP	1	1
nigerian	NNP	1	1
un-organized	JJ	1	1
millimeter	NN	1	1
blower	NN	1	1
name	JJ	1	1
kickin'	NNP	1	1
privilage	NN	1	1
sugared	VBN	1	1
tosilog	NN	1	1
food..the	NNP	1	1
deferring	VBG	1	1
insinuate	VB	1	1
contexts	NNS	1	1
tree/shrub	NN	1	1
racebannon	NNP	1	1
barneys	NNP	1	1
unafraid	VBN	1	1
starvation	NN	1	1
quaility	NN	1	1
m'lady	JJ	1	1
cachapa	NN	1	1
musakaa	NNP	1	1
stats	NNS	1	1
sketchpad	NNP	1	1
shred-metal	JJ	1	1
prosciutto	RB	1	1
patriotism	NN	1	1
deliverd	NN	1	1
envision	VB	1	1
bari	NNP	1	1
stormy	NNP	1	1
golfing	NN	1	1
slasa	NN	1	1
strawberries	NNP	1	1
southwest..	NNP	1	1
heated/cooked	JJ	1	1
viagra	NNP	1	1
tenderizing	VBG	1	1
nonsensical	JJ	1	1
trembling	NN	1	1
5-Oct	CD	1	1
clipped	VBN	1	1
tomas	NNP	1	1
low-ceiling	JJ	1	1
pea-sized	JJ	1	1
tild	VBD	1	1
gcu	NNP	1	1
davidson	NNP	1	1
kolsch	NNP	1	1
antelars	NNS	1	1
sneered	VBN	1	1
considerately	RB	1	1
bullsh*t.	NNP	1	1
jocks	NNS	1	1
pimm	NNP	1	1
bombolini	NN	1	1
weeping	NN	1	1
crotchity	NN	1	1
pastry/doughnut	NN	1	1
hotel/friend	JJ	1	1
sentimental	NNP	1	1
asleep	NNP	1	1
mobsters	NNP	1	1
anymeans	NNS	1	1
bartender/our	JJ	1	1
choi	NN	1	1
sculpts	VBZ	1	1
'home-cooked	JJ	1	1
large=3	NN	1	1
defenseless	NN	1	1
asado	VBP	1	1
crisy	NN	1	1
molina	NNP	1	1
grinch	NN	1	1
funnnn	VBN	1	1
5-stars+	CD	1	1
calimari	NN	1	1
mike	VBP	1	1
indignant	JJ	1	1
accept	NN	1	1
chicharron	NNP	1	1
breeze	VB	1	1
turn-on	NN	1	1
4-5pm	CD	1	1
defeats	VBZ	1	1
coffee-cheese	JJ	1	1
hus	NN	1	1
original/avant	JJ	1	1
aes	NNS	1	1
paldo	NNP	1	1
gratefully	RB	1	1
super-sized	JJ	1	1
penalty	NN	1	1
unimportant	JJ	1	1
saltwater	NN	1	1
circlek	NNP	1	1
tangible	NNP	1	1
tupperware	NN	1	1
twas	NNP	1	1
7st	CD	1	1
#NAME?	JJ	1	1
hardship	NN	1	1
.calling	JJ	1	1
markham	NNP	1	1
derby	NNP	1	1
materializing	VBG	1	1
dummies	VBZ	1	1
della	NNP	1	1
mirror	VB	1	1
absoluely	RB	1	1
pufs	VBZ	1	1
chomping	VBG	1	1
uggh	NNP	1	1
clumpy	RB	1	1
dumb/boring/nerdy	JJ	1	1
spas	VBZ	1	1
intj	NNP	1	1
dodgers/angels	JJ	1	1
scribe	VB	1	1
yet	NNP	1	1
p-town	JJ	1	1
amphi	NNP	1	1
unethical	NNP	1	1
formica	NNP	1	1
buzz	VBP	1	1
brands	NNP	1	1
surges	NNS	1	1
ails	NNS	1	1
high-tailed	VBD	1	1
heckle	VB	1	1
curly-haired	JJ	1	1
empanandas	NNS	1	1
uptight	VBN	1	1
broil	NNP	1	1
moans	NNS	1	1
muffle	VB	1	1
bruelee	NN	1	1
sighting	VBG	1	1
surcharge	NN	1	1
unsophisticated	VBD	1	1
meatloaf..	NNP	1	1
hype	JJ	1	1
shortened	VBD	1	1
bobalicious	JJ	1	1
else-	-NONE-	1	1
enticement	NN	1	1
egg-centric	JJ	1	1
dericiousss	JJ	1	1
medicine	JJ	1	1
.holy	JJ	1	1
swoops	NNS	1	1
bidwell	NNP	1	1
party/birthday	NN	1	1
9.25	CD	1	1
picante	NN	1	1
rbgh	JJ	1	1
sister-brother-mother	JJ	1	1
bronx	NNP	1	1
co-owner	NN	1	1
.these	JJ	1	1
couch/lounge	JJ	1	1
slainte	NNP	1	1
monroe	NN	1	1
resign	VB	1	1
dixon	NNP	1	1
..nuff	JJ	1	1
monotonous	JJ	1	1
kids	NNPS	1	1
delivery/pickup	JJ	1	1
well-marked	JJ	1	1
tidbits	VBZ	1	1
decretion	NNP	1	1
slide	NNP	1	1
dash	JJ	1	1
rocker	NN	1	1
richer	RB	1	1
7/14/2013	CD	1	1
substandard	VBN	1	1
s.o.l	JJ	1	1
ebook	NNP	1	1
mornay	NN	1	1
weigh	NN	1	1
.fyi	JJ	1	1
teeth	JJ	1	1
useless	RB	1	1
micro/fridge	JJ	1	1
caliber	NNP	1	1
'what	WDT	1	1
**please	NN	1	1
nickel	NNP	1	1
absolultey	RB	1	1
hawks	NNS	1	1
rip-off	NN	1	1
totties	NNPS	1	1
cluttering	VBG	1	1
1-Dec	CD	1	1
petie	NNP	1	1
but-b/c	JJ	1	1
creek/carefree	NNP	1	1
kryptonite	NN	1	1
outdo	VB	1	1
donut	VB	1	1
genetically-modified	JJ	1	1
palate-satisfying	JJ	1	1
stronghold	NNP	1	1
sparky	NNP	1	1
breadbox	NN	1	1
8inch	JJ	1	1
..your	JJ	1	1
table/chairs	NNS	1	1
charger	NNP	1	1
jobs..came	JJ	1	1
performers/events	NNS	1	1
cause-and-effect	JJ	1	1
doll	NNP	1	1
brunette	NNP	1	1
stressful	NNP	1	1
has-browns	NNS	1	1
pounder	NN	1	1
grapple	VB	1	1
high-life	JJ	1	1
hamstring	NN	1	1
'caesar	JJ	1	1
meats..but	CC	1	1
accomplishments	NNS	1	1
alphabet	NN	1	1
regrettable	JJ	1	1
re-training	JJ	1	1
smashed	VBD	1	1
sick.	NNP	1	1
moses	VBZ	1	1
overdrafted	VBN	1	1
sight	NNP	1	1
wheaty	JJ	1	1
poppin	NN	1	1
trumped	VBD	1	1
nothing-special	JJ	1	1
papageorgio	NNP	1	1
retrained	VBN	1	1
baja-style	JJ	1	1
gaijin	NNP	1	1
brunch-and-bottomless	JJ	1	1
jiggle	NN	1	1
relllenos	NNS	1	1
aestitician	JJ	1	1
chinese/english	JJ	1	1
concern	VBP	1	1
anniversaries	NNS	1	1
das	VBD	1	1
//southwestbricks.com	JJ	1	1
toh	NNP	1	1
troth	NN	1	1
mix-in	NN	1	1
hells	NNS	1	1
pompous	JJ	1	1
/c	NNP	1	1
tv/dvd	JJ	1	1
club..only	RB	1	1
guacamole-	NN	1	1
cuddle	VB	1	1
bass/filet	JJ	1	1
wusses	NNS	1	1
ibu	NNP	1	1
peanut/water	JJ	1	1
sullen	NN	1	1
woman	NNP	1	1
ill	MD	1	1
squeezed/blended	JJ	1	1
..service	NN	1	1
smears	NNS	1	1
experiance	NNP	1	1
wood-like	JJ	1	1
kiddis	NNP	1	1
dagger	NN	1	1
persevered	NNP	1	1
specialties	NNPS	1	1
bite	RB	1	1
jareds	NNP	1	1
alvadora	NNP	1	1
9:00am	CD	1	1
tow	VBP	1	1
8^	CD	1	1
oportunity	NN	1	1
yummmmy	NN	1	1
purity	NN	1	1
offends	VBZ	1	1
fluency	NNP	1	1
disgraceful	JJ	1	1
picturing	VBG	1	1
5.59	CD	1	1
larb	VB	1	1
paul	JJ	1	1
"25,000"	CD	1	1
darted	VBD	1	1
like-a	VBP	1	1
nfc	NNP	1	1
outright	JJ	1	1
ordering	VB	1	1
trapezius	NN	1	1
wherei	NNP	1	1
tenderlion	NN	1	1
preceded	VBN	1	1
yellow	IN	1	1
watts	NNS	1	1
ehhh	NNP	1	1
supreme	VBP	1	1
uuugggghhhh	NNP	1	1
rap/hip	NN	1	1
non-competitive	JJ	1	1
grinch	NNP	1	1
atlas	NNS	1	1
stamina	NN	1	1
faaaaantastic	JJ	1	1
switching	NN	1	1
peckish	NN	1	1
ramune	NNP	1	1
rough.she	JJ	1	1
circuit	NNP	1	1
comforts	NNS	1	1
manager	VB	1	1
petroglyph	NN	1	1
blows..	NNP	1	1
supplies	NNPS	1	1
'brown	VB	1	1
given..ie	JJ	1	1
retreat	NN	1	1
kiddie	NNP	1	1
room/suite	JJ	1	1
hindrance	NN	1	1
consolidate	VB	1	1
thing***	-NONE-	1	1
bar-friendly	RB	1	1
omitting	VBG	1	1
footstrike	NN	1	1
velvet..	NNP	1	1
sadie	NNP	1	1
pacing	VBG	1	1
full-on	NNP	1	1
two-seat	JJ	1	1
strikeout	NN	1	1
doen	VBN	1	1
bowl..	NNP	1	1
hatchchile	NNP	1	1
proceded	VBD	1	1
particulaly	RB	1	1
leprechauns	NNS	1	1
bianco	VBP	1	1
ohare	NNP	1	1
jerimiah	NNP	1	1
halibut	IN	1	1
superpages.com	NNP	1	1
lip-smacker	NN	1	1
leeks	NNP	1	1
sprouting	VBG	1	1
burro	RB	1	1
caucasion	NN	1	1
most..they	JJ	1	1
theater..	NNP	1	1
belated	VBD	1	1
dripped	NNP	1	1
aware	NNP	1	1
pecan	VBD	1	1
860	CD	1	1
service/experience	NN	1	1
sie	NN	1	1
doughy	WRB	1	1
chili/beef	JJ	1	1
#NAME?	JJ	1	1
varied-	JJ	1	1
shell-on	JJ	1	1
jazzed	VBD	1	1
hafta	VBP	1	1
gravy..tasted	JJ	1	1
cojita	NN	1	1
room/sauna/hot	JJ	1	1
compositions	NNS	1	1
mandates	VBZ	1	1
#NAME?	JJ	1	1
advil	NNP	1	1
pillboxes	NNS	1	1
unscathed	VBN	1	1
now-i	NN	1	1
#NAME?	NN	1	1
**a	NN	1	1
slicked	VBD	1	1
unexplained	JJ	1	1
ornately	RB	1	1
quayle	NNP	1	1
toooo	RB	1	1
flowered	VBD	1	1
beef-centric	JJ	1	1
*note*	-NONE-	1	1
sondheim	NNP	1	1
buggin	NN	1	1
dissolved	VBN	1	1
confess	VBP	1	1
hasnt	NN	1	1
confess	VBZ	1	1
pussycat	NNP	1	1
disapproval	NNP	1	1
pan-style	JJ	1	1
self-serf	JJ	1	1
classifying	VBG	1	1
pps	NNS	1	1
upselling	NN	1	1
shih-tzu	NN	1	1
11-ish	CD	1	1
decay	NN	1	1
lacy	NN	1	1
selects	VBZ	1	1
halfsies	NNS	1	1
generate	NN	1	1
grimy	NNP	1	1
meatloaf	JJ	1	1
juiciest	NN	1	1
rickey	NN	1	1
7:45	CD	1	1
swarma	NN	1	1
gnocchi	VBP	1	1
plastic-wrapped	JJ	1	1
superstitions	NNS	1	1
hoegarten	NNP	1	1
dollars	VBZ	1	1
comtemporary	JJ	1	1
unwind	NN	1	1
peorians	NNP	1	1
delectables	NNS	1	1
non-ib	JJ	1	1
ristorante	NN	1	1
nipplessense	NN	1	1
stickiness	JJ	1	1
tamal	JJ	1	1
cookware	VB	1	1
risottto	NN	1	1
caf	NN	1	1
score	JJR	1	1
thing.09-	NN	1	1
lost	RB	1	1
arribiata	NNP	1	1
'in	NN	1	1
drinker-i	NN	1	1
chevre	NNP	1	1
broaden	VB	1	1
heater/furnace	NN	1	1
replay	NN	1	1
second/upper	JJ	1	1
anti-	JJ	1	1
403	CD	1	1
lemon-water	JJ	1	1
pricing.i	NN	1	1
twitching	VBG	1	1
gitsch	NN	1	1
yesteryear	NN	1	1
forefathers	NNS	1	1
lunchmeat	VB	1	1
dimly-lit	NN	1	1
shack-like	JJ	1	1
chi	VB	1	1
vapor	NNP	1	1
broccolli	NN	1	1
good-the	JJ	1	1
glasswear	JJ	1	1
non-seafood	JJ	1	1
unhurried	VBN	1	1
pomodoro	NN	1	1
es	VBZ	1	1
''authentic	JJ	1	1
porn	NNP	1	1
wrestlemania	NNP	1	1
obento	IN	1	1
bar/country	NN	1	1
allllriiiight	VBN	1	1
well-proportioned	JJ	1	1
sovled	VBD	1	1
scottsdales	NNS	1	1
260	CD	1	1
enchiladas	IN	1	1
placards	NNS	1	1
prolonged	JJ	1	1
750+	CD	1	1
cokolwiek	NN	1	1
mths..	NNP	1	1
wrights	NNS	1	1
purista	NN	1	1
zooms	VBZ	1	1
magnifique	NN	1	1
fred	VBN	1	1
order.yum	JJ	1	1
one-off	JJ	1	1
''go	NN	1	1
introductions	NNS	1	1
phenemonal	JJ	1	1
curley	NN	1	1
proportioned	VBN	1	1
burners	NNS	1	1
squander	NN	1	1
avocado/mushroom/cheese	JJ	1	1
biltmore/camelback	JJ	1	1
december/january	JJ	1	1
three-star	NN	1	1
snafus	VBZ	1	1
rained	VBD	1	1
clean-ish	JJ	1	1
millennial	JJ	1	1
forevermore	NN	1	1
sanctuary	JJ	1	1
nots	NNS	1	1
parking/being	JJ	1	1
hitch	VBP	1	1
chilli-	NN	1	1
minotaur	NNP	1	1
childfree.org	JJ	1	1
no-smoking	NNP	1	1
carumba	NN	1	1
conditioned	NNP	1	1
basil-infused	JJ	1	1
p??t??	NNP	1	1
consider	RB	1	1
promptly..	-NONE-	1	1
johnathan	NNP	1	1
flourishing	NN	1	1
hubcaps	VBZ	1	1
etched	VBN	1	1
revamp	VB	1	1
adversion	NN	1	1
factories	NNPS	1	1
select=c_cvwhczmxl8esy1glckkw	JJ	1	1
nice-very	JJ	1	1
handcrafted	JJ	1	1
begs	VBZ	1	1
punk-like	JJ	1	1
dislike	NNP	1	1
rebuttal	JJ	1	1
opion	NN	1	1
beaners	NNS	1	1
..fast	JJ	1	1
tims	NNS	1	1
salvalai	NNP	1	1
flavired	VBD	1	1
chile/meat	JJ	1	1
show..trust	JJ	1	1
medals	NNS	1	1
humanoid	JJ	1	1
freshier	JJR	1	1
grinders	NNP	1	1
stud	NN	1	1
looked	VB	1	1
installed	NNP	1	1
kids..	NNP	1	1
jewerly	RB	1	1
peruvian	VB	1	1
mixed-up	NN	1	1
630ish	JJ	1	1
cravings-	-NONE-	1	1
badassness	NN	1	1
wife.http	JJ	1	1
2800	CD	1	1
icicle	NN	1	1
awesomest	JJ	1	1
improve	NNP	1	1
mmmmmmmmmm	NNP	1	1
snipping	VBG	1	1
achieving	NNP	1	1
unclear	NN	1	1
numbing	VBG	1	1
waukeegan	NNP	1	1
professional.hegel	NN	1	1
misshapen	VBP	1	1
hideway	NN	1	1
stabbing	NN	1	1
stagger	NN	1	1
rectocele	NN	1	1
hackey	NN	1	1
510	CD	1	1
creamy-ish	JJ	1	1
walknut	NN	1	1
fl	NNP	1	1
enjoyed	VB	1	1
fauna	NNS	1	1
d	VBN	1	1
awesomer	JJR	1	1
radishes	VBZ	1	1
felled	VBD	1	1
.wit	JJ	1	1
hip	VBP	1	1
#NAME?	NNP	1	1
p.o.s	NNP	1	1
bacon/squash	JJ	1	1
roy	VB	1	1
phenomena	NN	1	1
surf-rock	NN	1	1
malted	NNP	1	1
blowdry	VB	1	1
good-willed	JJ	1	1
re-order	JJ	1	1
ninjas	NNS	1	1
yowza	NN	1	1
tragically	RB	1	1
arthritis	NNP	1	1
hour-and-a-half	NN	1	1
tawk	NN	1	1
nail	IN	1	1
hydro-oils	NNS	1	1
cerdo	NN	1	1
prostitution	NN	1	1
shuffled	VBD	1	1
